month,day,sta,flow
1,6,Sta104,27
1,6,Sta106,6
1,6,Sta107,56
1,6,Sta108,75
1,6,Sta109,11
1,6,Sta11,2
1,6,Sta110,55
1,6,Sta111,5
1,6,Sta112,10
1,6,Sta113,7
1,6,Sta114,20
1,6,Sta115,52
1,6,Sta117,6
1,6,Sta118,19
1,6,Sta119,6
1,6,Sta12,11
1,6,Sta120,8
1,6,Sta121,13
1,6,Sta122,8
1,6,Sta123,19
1,6,Sta124,1
1,6,Sta125,2
1,6,Sta126,94
1,6,Sta127,37
1,6,Sta128,5
1,6,Sta129,97
1,6,Sta13,1
1,6,Sta130,10
1,6,Sta131,9
1,6,Sta132,9
1,6,Sta133,11
1,6,Sta134,83
1,6,Sta135,22
1,6,Sta136,17
1,6,Sta137,12
1,6,Sta138,21
1,6,Sta139,3
1,6,Sta14,12
1,6,Sta140,3
1,6,Sta141,20
1,6,Sta142,21
1,6,Sta143,10
1,6,Sta144,8
1,6,Sta145,5
1,6,Sta146,17
1,6,Sta147,4
1,6,Sta148,8
1,6,Sta149,14
1,6,Sta15,8
1,6,Sta150,2
1,6,Sta151,4
1,6,Sta153,5
1,6,Sta154,16
1,6,Sta155,17
1,6,Sta156,13
1,6,Sta157,11
1,6,Sta158,15
1,6,Sta159,24
1,6,Sta16,6
1,6,Sta160,10
1,6,Sta161,3
1,6,Sta162,18
1,6,Sta163,11
1,6,Sta167,10
1,6,Sta168,8
1,6,Sta17,9
1,6,Sta2,8
1,6,Sta20,29
1,6,Sta21,5
1,6,Sta22,9
1,6,Sta23,36
1,6,Sta24,1
1,6,Sta25,13
1,6,Sta26,5
1,6,Sta27,8
1,6,Sta28,10
1,6,Sta29,11
1,6,Sta3,2
1,6,Sta30,38
1,6,Sta31,5
1,6,Sta32,10
1,6,Sta33,4
1,6,Sta34,9
1,6,Sta35,6
1,6,Sta36,4
1,6,Sta37,7
1,6,Sta38,1
1,6,Sta39,14
1,6,Sta4,14
1,6,Sta40,31
1,6,Sta41,30
1,6,Sta42,27
1,6,Sta43,1
1,6,Sta44,13
1,6,Sta45,1
1,6,Sta46,20
1,6,Sta47,36
1,6,Sta48,6
1,6,Sta49,29
1,6,Sta5,55
1,6,Sta50,4
1,6,Sta51,2
1,6,Sta52,10
1,6,Sta53,3
1,6,Sta54,13
1,6,Sta55,7
1,6,Sta56,21
1,6,Sta57,2
1,6,Sta58,1
1,6,Sta59,4
1,6,Sta6,1
1,6,Sta60,3
1,6,Sta61,24
1,6,Sta62,5
1,6,Sta63,132
1,6,Sta64,21
1,6,Sta65,37
1,6,Sta66,5
1,6,Sta67,38
1,6,Sta68,6
1,6,Sta69,20
1,6,Sta7,3
1,6,Sta70,7
1,6,Sta71,4
1,6,Sta72,12
1,6,Sta73,3
1,6,Sta74,19
1,6,Sta75,3
1,6,Sta76,14
1,6,Sta77,1
1,6,Sta78,13
1,6,Sta79,29
1,6,Sta8,1
1,6,Sta80,16
1,6,Sta81,30
1,6,Sta82,1
1,6,Sta83,23
1,6,Sta84,8
1,6,Sta85,7
1,6,Sta86,21
1,6,Sta87,41
1,6,Sta88,37
1,6,Sta89,115
1,6,Sta9,52
1,6,Sta90,9
1,6,Sta91,6
1,6,Sta92,8
1,6,Sta93,3
1,6,Sta94,4
1,6,Sta95,15
1,6,Sta97,18
1,6,Sta98,28
1,6,Sta99,14
1,7,Sta1,25
1,7,Sta10,2
1,7,Sta100,27
1,7,Sta101,9
1,7,Sta103,3
1,7,Sta104,27
1,7,Sta106,8
1,7,Sta107,42
1,7,Sta108,75
1,7,Sta109,7
1,7,Sta11,3
1,7,Sta110,82
1,7,Sta111,9
1,7,Sta112,16
1,7,Sta113,9
1,7,Sta114,14
1,7,Sta115,68
1,7,Sta117,7
1,7,Sta118,20
1,7,Sta119,9
1,7,Sta12,15
1,7,Sta120,19
1,7,Sta121,14
1,7,Sta122,11
1,7,Sta123,23
1,7,Sta124,9
1,7,Sta125,3
1,7,Sta126,89
1,7,Sta127,43
1,7,Sta128,10
1,7,Sta129,123
1,7,Sta13,3
1,7,Sta130,9
1,7,Sta131,7
1,7,Sta132,13
1,7,Sta133,22
1,7,Sta134,152
1,7,Sta135,28
1,7,Sta136,19
1,7,Sta137,10
1,7,Sta138,23
1,7,Sta139,4
1,7,Sta14,3
1,7,Sta140,5
1,7,Sta141,21
1,7,Sta142,27
1,7,Sta143,11
1,7,Sta144,10
1,7,Sta145,5
1,7,Sta146,7
1,7,Sta147,3
1,7,Sta148,8
1,7,Sta149,15
1,7,Sta15,1
1,7,Sta150,2
1,7,Sta151,5
1,7,Sta153,8
1,7,Sta154,19
1,7,Sta155,15
1,7,Sta156,15
1,7,Sta157,7
1,7,Sta158,17
1,7,Sta159,30
1,7,Sta160,19
1,7,Sta161,9
1,7,Sta162,11
1,7,Sta163,6
1,7,Sta164,1
1,7,Sta165,1
1,7,Sta167,19
1,7,Sta168,13
1,7,Sta17,14
1,7,Sta18,7
1,7,Sta2,6
1,7,Sta20,29
1,7,Sta21,10
1,7,Sta22,12
1,7,Sta23,28
1,7,Sta24,2
1,7,Sta25,21
1,7,Sta26,10
1,7,Sta27,16
1,7,Sta28,16
1,7,Sta29,17
1,7,Sta3,1
1,7,Sta30,40
1,7,Sta31,3
1,7,Sta32,13
1,7,Sta33,3
1,7,Sta34,10
1,7,Sta35,14
1,7,Sta36,3
1,7,Sta37,10
1,7,Sta38,1
1,7,Sta39,14
1,7,Sta4,5
1,7,Sta40,53
1,7,Sta41,19
1,7,Sta42,29
1,7,Sta43,7
1,7,Sta44,16
1,7,Sta46,16
1,7,Sta47,62
1,7,Sta48,4
1,7,Sta49,47
1,7,Sta5,85
1,7,Sta50,9
1,7,Sta51,4
1,7,Sta52,9
1,7,Sta53,9
1,7,Sta54,8
1,7,Sta55,9
1,7,Sta56,18
1,7,Sta57,2
1,7,Sta59,2
1,7,Sta6,3
1,7,Sta60,7
1,7,Sta61,26
1,7,Sta63,152
1,7,Sta64,27
1,7,Sta65,41
1,7,Sta66,9
1,7,Sta67,39
1,7,Sta68,12
1,7,Sta69,17
1,7,Sta7,3
1,7,Sta70,6
1,7,Sta71,3
1,7,Sta72,23
1,7,Sta73,5
1,7,Sta74,24
1,7,Sta75,2
1,7,Sta76,22
1,7,Sta78,13
1,7,Sta79,24
1,7,Sta8,4
1,7,Sta80,29
1,7,Sta81,39
1,7,Sta82,5
1,7,Sta83,23
1,7,Sta84,8
1,7,Sta85,10
1,7,Sta86,15
1,7,Sta87,50
1,7,Sta88,58
1,7,Sta89,153
1,7,Sta9,65
1,7,Sta90,15
1,7,Sta91,11
1,7,Sta92,12
1,7,Sta93,1
1,7,Sta94,11
1,7,Sta95,17
1,7,Sta96,1
1,7,Sta97,37
1,7,Sta98,23
1,7,Sta99,16
1,8,Sta1,25
1,8,Sta10,1
1,8,Sta100,22
1,8,Sta101,6
1,8,Sta103,1
1,8,Sta104,25
1,8,Sta105,1
1,8,Sta106,7
1,8,Sta107,47
1,8,Sta108,74
1,8,Sta109,12
1,8,Sta11,1
1,8,Sta110,83
1,8,Sta111,7
1,8,Sta112,9
1,8,Sta113,9
1,8,Sta114,10
1,8,Sta115,57
1,8,Sta117,6
1,8,Sta118,27
1,8,Sta119,7
1,8,Sta12,22
1,8,Sta120,7
1,8,Sta121,22
1,8,Sta122,18
1,8,Sta123,16
1,8,Sta124,15
1,8,Sta125,4
1,8,Sta126,111
1,8,Sta127,40
1,8,Sta128,1
1,8,Sta129,121
1,8,Sta13,3
1,8,Sta130,9
1,8,Sta131,12
1,8,Sta132,7
1,8,Sta133,10
1,8,Sta134,173
1,8,Sta135,39
1,8,Sta136,24
1,8,Sta137,13
1,8,Sta138,18
1,8,Sta139,8
1,8,Sta14,7
1,8,Sta140,3
1,8,Sta141,23
1,8,Sta142,19
1,8,Sta143,11
1,8,Sta144,16
1,8,Sta145,4
1,8,Sta146,12
1,8,Sta147,5
1,8,Sta148,11
1,8,Sta149,21
1,8,Sta15,7
1,8,Sta150,3
1,8,Sta151,5
1,8,Sta153,5
1,8,Sta154,29
1,8,Sta155,4
1,8,Sta156,11
1,8,Sta157,11
1,8,Sta158,16
1,8,Sta159,29
1,8,Sta16,5
1,8,Sta160,15
1,8,Sta161,6
1,8,Sta162,25
1,8,Sta163,8
1,8,Sta166,1
1,8,Sta167,14
1,8,Sta168,8
1,8,Sta17,14
1,8,Sta18,2
1,8,Sta19,3
1,8,Sta2,9
1,8,Sta20,21
1,8,Sta21,8
1,8,Sta22,16
1,8,Sta23,24
1,8,Sta24,1
1,8,Sta25,13
1,8,Sta26,7
1,8,Sta27,9
1,8,Sta28,14
1,8,Sta29,21
1,8,Sta3,8
1,8,Sta30,42
1,8,Sta31,7
1,8,Sta32,10
1,8,Sta33,6
1,8,Sta34,14
1,8,Sta35,12
1,8,Sta36,7
1,8,Sta37,10
1,8,Sta38,1
1,8,Sta39,11
1,8,Sta4,7
1,8,Sta40,57
1,8,Sta41,31
1,8,Sta42,27
1,8,Sta43,8
1,8,Sta44,12
1,8,Sta46,26
1,8,Sta47,47
1,8,Sta48,7
1,8,Sta49,45
1,8,Sta5,99
1,8,Sta50,11
1,8,Sta51,2
1,8,Sta52,7
1,8,Sta53,10
1,8,Sta54,8
1,8,Sta55,6
1,8,Sta56,23
1,8,Sta59,2
1,8,Sta6,5
1,8,Sta60,5
1,8,Sta61,24
1,8,Sta62,1
1,8,Sta63,153
1,8,Sta64,16
1,8,Sta65,31
1,8,Sta66,4
1,8,Sta67,46
1,8,Sta68,14
1,8,Sta69,14
1,8,Sta7,1
1,8,Sta70,9
1,8,Sta71,5
1,8,Sta72,23
1,8,Sta73,6
1,8,Sta74,25
1,8,Sta75,1
1,8,Sta76,12
1,8,Sta78,15
1,8,Sta79,30
1,8,Sta8,5
1,8,Sta80,21
1,8,Sta81,49
1,8,Sta82,6
1,8,Sta83,22
1,8,Sta84,9
1,8,Sta85,14
1,8,Sta86,11
1,8,Sta87,41
1,8,Sta88,63
1,8,Sta89,165
1,8,Sta9,54
1,8,Sta90,10
1,8,Sta91,5
1,8,Sta92,7
1,8,Sta93,4
1,8,Sta94,8
1,8,Sta95,11
1,8,Sta96,3
1,8,Sta97,23
1,8,Sta98,28
1,8,Sta99,21
1,9,Sta1,35
1,9,Sta10,2
1,9,Sta100,19
1,9,Sta101,6
1,9,Sta102,2
1,9,Sta103,8
1,9,Sta104,29
1,9,Sta105,1
1,9,Sta106,12
1,9,Sta107,46
1,9,Sta108,76
1,9,Sta109,11
1,9,Sta11,2
1,9,Sta110,96
1,9,Sta111,13
1,9,Sta112,13
1,9,Sta113,10
1,9,Sta114,15
1,9,Sta115,66
1,9,Sta117,7
1,9,Sta118,24
1,9,Sta119,9
1,9,Sta12,18
1,9,Sta120,8
1,9,Sta121,15
1,9,Sta122,20
1,9,Sta123,24
1,9,Sta124,14
1,9,Sta125,6
1,9,Sta126,97
1,9,Sta127,52
1,9,Sta128,4
1,9,Sta129,165
1,9,Sta13,3
1,9,Sta130,13
1,9,Sta131,15
1,9,Sta132,16
1,9,Sta133,13
1,9,Sta134,178
1,9,Sta135,38
1,9,Sta136,19
1,9,Sta137,14
1,9,Sta138,29
1,9,Sta139,7
1,9,Sta14,12
1,9,Sta140,3
1,9,Sta141,28
1,9,Sta142,17
1,9,Sta143,15
1,9,Sta144,12
1,9,Sta145,6
1,9,Sta146,15
1,9,Sta147,5
1,9,Sta148,2
1,9,Sta149,16
1,9,Sta15,11
1,9,Sta150,3
1,9,Sta151,7
1,9,Sta152,1
1,9,Sta153,8
1,9,Sta154,30
1,9,Sta155,29
1,9,Sta156,17
1,9,Sta157,13
1,9,Sta158,10
1,9,Sta159,18
1,9,Sta16,8
1,9,Sta160,15
1,9,Sta161,9
1,9,Sta162,30
1,9,Sta163,7
1,9,Sta164,1
1,9,Sta167,15
1,9,Sta168,10
1,9,Sta17,17
1,9,Sta18,4
1,9,Sta19,1
1,9,Sta2,6
1,9,Sta20,35
1,9,Sta21,6
1,9,Sta22,22
1,9,Sta23,33
1,9,Sta24,1
1,9,Sta25,16
1,9,Sta26,4
1,9,Sta27,16
1,9,Sta28,14
1,9,Sta29,32
1,9,Sta3,8
1,9,Sta30,45
1,9,Sta31,5
1,9,Sta32,12
1,9,Sta33,4
1,9,Sta34,18
1,9,Sta35,11
1,9,Sta36,4
1,9,Sta37,8
1,9,Sta38,2
1,9,Sta39,16
1,9,Sta4,6
1,9,Sta40,64
1,9,Sta41,27
1,9,Sta42,18
1,9,Sta43,8
1,9,Sta44,9
1,9,Sta45,2
1,9,Sta46,14
1,9,Sta47,59
1,9,Sta48,10
1,9,Sta49,60
1,9,Sta5,105
1,9,Sta50,6
1,9,Sta51,4
1,9,Sta52,5
1,9,Sta53,15
1,9,Sta54,9
1,9,Sta55,17
1,9,Sta56,22
1,9,Sta57,8
1,9,Sta58,1
1,9,Sta59,5
1,9,Sta6,5
1,9,Sta60,6
1,9,Sta61,23
1,9,Sta62,1
1,9,Sta63,190
1,9,Sta64,23
1,9,Sta65,51
1,9,Sta66,5
1,9,Sta67,43
1,9,Sta68,12
1,9,Sta69,13
1,9,Sta7,7
1,9,Sta70,9
1,9,Sta71,5
1,9,Sta72,16
1,9,Sta73,5
1,9,Sta74,27
1,9,Sta75,2
1,9,Sta76,19
1,9,Sta78,5
1,9,Sta79,60
1,9,Sta8,1
1,9,Sta80,29
1,9,Sta81,48
1,9,Sta82,9
1,9,Sta83,22
1,9,Sta84,9
1,9,Sta85,12
1,9,Sta86,23
1,9,Sta87,40
1,9,Sta88,52
1,9,Sta89,174
1,9,Sta9,79
1,9,Sta90,6
1,9,Sta91,9
1,9,Sta92,7
1,9,Sta93,2
1,9,Sta94,18
1,9,Sta95,21
1,9,Sta96,1
1,9,Sta97,31
1,9,Sta98,30
1,9,Sta99,15
1,10,Sta1,64
1,10,Sta100,35
1,10,Sta101,4
1,10,Sta103,8
1,10,Sta104,36
1,10,Sta105,2
1,10,Sta106,12
1,10,Sta107,64
1,10,Sta108,118
1,10,Sta109,7
1,10,Sta11,3
1,10,Sta110,130
1,10,Sta111,11
1,10,Sta112,12
1,10,Sta113,11
1,10,Sta114,28
1,10,Sta115,92
1,10,Sta117,9
1,10,Sta118,32
1,10,Sta119,9
1,10,Sta12,22
1,10,Sta120,19
1,10,Sta121,20
1,10,Sta122,22
1,10,Sta123,29
1,10,Sta124,26
1,10,Sta125,8
1,10,Sta126,189
1,10,Sta127,70
1,10,Sta128,8
1,10,Sta129,176
1,10,Sta13,7
1,10,Sta130,11
1,10,Sta131,21
1,10,Sta132,21
1,10,Sta133,7
1,10,Sta134,272
1,10,Sta135,50
1,10,Sta136,32
1,10,Sta137,10
1,10,Sta138,36
1,10,Sta139,10
1,10,Sta14,11
1,10,Sta140,2
1,10,Sta141,26
1,10,Sta142,31
1,10,Sta143,12
1,10,Sta144,28
1,10,Sta145,6
1,10,Sta146,24
1,10,Sta147,6
1,10,Sta148,6
1,10,Sta149,13
1,10,Sta15,13
1,10,Sta150,1
1,10,Sta151,8
1,10,Sta153,6
1,10,Sta154,33
1,10,Sta155,16
1,10,Sta156,19
1,10,Sta157,11
1,10,Sta158,23
1,10,Sta159,34
1,10,Sta16,5
1,10,Sta160,15
1,10,Sta161,12
1,10,Sta162,36
1,10,Sta163,17
1,10,Sta167,21
1,10,Sta168,17
1,10,Sta17,23
1,10,Sta18,10
1,10,Sta19,2
1,10,Sta2,6
1,10,Sta20,34
1,10,Sta21,14
1,10,Sta22,20
1,10,Sta23,28
1,10,Sta24,2
1,10,Sta25,19
1,10,Sta26,8
1,10,Sta27,18
1,10,Sta28,25
1,10,Sta29,26
1,10,Sta3,7
1,10,Sta30,55
1,10,Sta31,5
1,10,Sta32,12
1,10,Sta33,6
1,10,Sta34,25
1,10,Sta35,20
1,10,Sta36,3
1,10,Sta37,17
1,10,Sta38,3
1,10,Sta39,21
1,10,Sta4,5
1,10,Sta40,75
1,10,Sta41,42
1,10,Sta42,35
1,10,Sta43,8
1,10,Sta44,21
1,10,Sta46,28
1,10,Sta47,75
1,10,Sta48,9
1,10,Sta49,88
1,10,Sta5,124
1,10,Sta50,16
1,10,Sta51,5
1,10,Sta52,8
1,10,Sta53,26
1,10,Sta54,22
1,10,Sta55,17
1,10,Sta56,42
1,10,Sta57,4
1,10,Sta59,4
1,10,Sta6,5
1,10,Sta60,3
1,10,Sta61,29
1,10,Sta62,1
1,10,Sta63,278
1,10,Sta64,37
1,10,Sta65,64
1,10,Sta66,17
1,10,Sta67,54
1,10,Sta68,18
1,10,Sta69,23
1,10,Sta7,2
1,10,Sta70,14
1,10,Sta71,5
1,10,Sta72,22
1,10,Sta73,7
1,10,Sta74,30
1,10,Sta75,2
1,10,Sta76,27
1,10,Sta77,1
1,10,Sta78,12
1,10,Sta79,61
1,10,Sta8,6
1,10,Sta80,40
1,10,Sta81,73
1,10,Sta82,14
1,10,Sta83,24
1,10,Sta84,9
1,10,Sta85,11
1,10,Sta86,24
1,10,Sta87,53
1,10,Sta88,57
1,10,Sta89,273
1,10,Sta9,105
1,10,Sta90,15
1,10,Sta91,6
1,10,Sta92,11
1,10,Sta93,8
1,10,Sta94,25
1,10,Sta95,29
1,10,Sta96,1
1,10,Sta97,45
1,10,Sta98,41
1,10,Sta99,20
1,11,Sta1,53
1,11,Sta100,40
1,11,Sta101,7
1,11,Sta103,12
1,11,Sta104,46
1,11,Sta105,4
1,11,Sta106,10
1,11,Sta107,61
1,11,Sta108,134
1,11,Sta109,19
1,11,Sta11,4
1,11,Sta110,155
1,11,Sta111,7
1,11,Sta112,11
1,11,Sta113,11
1,11,Sta114,37
1,11,Sta115,78
1,11,Sta117,11
1,11,Sta118,29
1,11,Sta119,19
1,11,Sta12,21
1,11,Sta120,20
1,11,Sta121,20
1,11,Sta122,13
1,11,Sta123,33
1,11,Sta124,32
1,11,Sta125,16
1,11,Sta126,282
1,11,Sta127,64
1,11,Sta128,6
1,11,Sta129,214
1,11,Sta13,5
1,11,Sta130,13
1,11,Sta131,20
1,11,Sta132,15
1,11,Sta133,8
1,11,Sta134,322
1,11,Sta135,31
1,11,Sta136,21
1,11,Sta137,19
1,11,Sta138,27
1,11,Sta139,18
1,11,Sta14,8
1,11,Sta140,6
1,11,Sta141,45
1,11,Sta142,29
1,11,Sta143,15
1,11,Sta144,9
1,11,Sta145,4
1,11,Sta146,16
1,11,Sta147,5
1,11,Sta148,10
1,11,Sta149,10
1,11,Sta15,14
1,11,Sta150,3
1,11,Sta151,11
1,11,Sta153,4
1,11,Sta154,30
1,11,Sta155,54
1,11,Sta156,11
1,11,Sta157,14
1,11,Sta158,33
1,11,Sta159,41
1,11,Sta16,8
1,11,Sta160,20
1,11,Sta161,7
1,11,Sta162,49
1,11,Sta163,15
1,11,Sta164,1
1,11,Sta165,1
1,11,Sta166,3
1,11,Sta167,18
1,11,Sta168,17
1,11,Sta17,20
1,11,Sta18,10
1,11,Sta19,1
1,11,Sta2,6
1,11,Sta20,16
1,11,Sta21,9
1,11,Sta22,27
1,11,Sta23,42
1,11,Sta24,1
1,11,Sta25,8
1,11,Sta26,7
1,11,Sta27,33
1,11,Sta28,22
1,11,Sta29,21
1,11,Sta3,5
1,11,Sta30,53
1,11,Sta31,19
1,11,Sta32,7
1,11,Sta33,7
1,11,Sta34,10
1,11,Sta35,17
1,11,Sta36,2
1,11,Sta37,11
1,11,Sta38,4
1,11,Sta39,11
1,11,Sta4,3
1,11,Sta40,50
1,11,Sta41,28
1,11,Sta42,46
1,11,Sta43,3
1,11,Sta44,19
1,11,Sta45,3
1,11,Sta46,24
1,11,Sta47,56
1,11,Sta48,8
1,11,Sta49,98
1,11,Sta5,112
1,11,Sta50,9
1,11,Sta51,6
1,11,Sta52,5
1,11,Sta53,29
1,11,Sta54,24
1,11,Sta55,11
1,11,Sta56,34
1,11,Sta57,3
1,11,Sta59,3
1,11,Sta6,9
1,11,Sta60,4
1,11,Sta61,35
1,11,Sta62,3
1,11,Sta63,310
1,11,Sta64,35
1,11,Sta65,86
1,11,Sta66,7
1,11,Sta67,53
1,11,Sta68,6
1,11,Sta69,10
1,11,Sta7,4
1,11,Sta70,17
1,11,Sta71,4
1,11,Sta72,22
1,11,Sta73,10
1,11,Sta74,36
1,11,Sta75,3
1,11,Sta76,24
1,11,Sta77,1
1,11,Sta78,19
1,11,Sta79,78
1,11,Sta8,4
1,11,Sta80,43
1,11,Sta81,78
1,11,Sta82,10
1,11,Sta83,26
1,11,Sta84,11
1,11,Sta85,11
1,11,Sta86,12
1,11,Sta87,59
1,11,Sta88,69
1,11,Sta89,277
1,11,Sta9,155
1,11,Sta90,7
1,11,Sta91,13
1,11,Sta92,11
1,11,Sta93,7
1,11,Sta94,23
1,11,Sta95,19
1,11,Sta96,2
1,11,Sta97,41
1,11,Sta98,38
1,11,Sta99,20
1,12,Sta1,43
1,12,Sta10,2
1,12,Sta100,28
1,12,Sta101,9
1,12,Sta102,1
1,12,Sta103,11
1,12,Sta104,60
1,12,Sta105,3
1,12,Sta106,29
1,12,Sta107,66
1,12,Sta108,102
1,12,Sta109,15
1,12,Sta11,5
1,12,Sta110,195
1,12,Sta111,7
1,12,Sta112,25
1,12,Sta113,13
1,12,Sta114,32
1,12,Sta115,87
1,12,Sta117,11
1,12,Sta118,38
1,12,Sta119,16
1,12,Sta12,18
1,12,Sta120,15
1,12,Sta121,25
1,12,Sta122,18
1,12,Sta123,32
1,12,Sta124,28
1,12,Sta125,18
1,12,Sta126,279
1,12,Sta127,78
1,12,Sta128,9
1,12,Sta129,218
1,12,Sta13,5
1,12,Sta130,17
1,12,Sta131,20
1,12,Sta132,12
1,12,Sta133,11
1,12,Sta134,324
1,12,Sta135,52
1,12,Sta136,26
1,12,Sta137,19
1,12,Sta138,28
1,12,Sta139,12
1,12,Sta14,10
1,12,Sta140,5
1,12,Sta141,24
1,12,Sta142,16
1,12,Sta143,19
1,12,Sta144,10
1,12,Sta145,2
1,12,Sta146,24
1,12,Sta147,2
1,12,Sta148,9
1,12,Sta149,16
1,12,Sta15,12
1,12,Sta150,4
1,12,Sta151,9
1,12,Sta152,2
1,12,Sta153,6
1,12,Sta154,20
1,12,Sta155,29
1,12,Sta156,16
1,12,Sta157,16
1,12,Sta158,30
1,12,Sta159,55
1,12,Sta16,7
1,12,Sta160,20
1,12,Sta161,10
1,12,Sta162,39
1,12,Sta163,14
1,12,Sta165,1
1,12,Sta166,1
1,12,Sta167,13
1,12,Sta168,24
1,12,Sta17,20
1,12,Sta18,8
1,12,Sta19,1
1,12,Sta2,10
1,12,Sta20,14
1,12,Sta21,9
1,12,Sta22,21
1,12,Sta23,39
1,12,Sta25,15
1,12,Sta26,7
1,12,Sta27,25
1,12,Sta28,22
1,12,Sta29,28
1,12,Sta3,14
1,12,Sta30,49
1,12,Sta31,18
1,12,Sta32,9
1,12,Sta33,4
1,12,Sta34,15
1,12,Sta35,14
1,12,Sta36,8
1,12,Sta37,15
1,12,Sta38,6
1,12,Sta39,7
1,12,Sta4,4
1,12,Sta40,53
1,12,Sta41,47
1,12,Sta42,31
1,12,Sta43,3
1,12,Sta44,17
1,12,Sta45,2
1,12,Sta46,18
1,12,Sta47,58
1,12,Sta48,8
1,12,Sta49,108
1,12,Sta5,137
1,12,Sta50,8
1,12,Sta51,4
1,12,Sta52,6
1,12,Sta53,35
1,12,Sta54,22
1,12,Sta55,17
1,12,Sta56,41
1,12,Sta57,4
1,12,Sta59,8
1,12,Sta6,2
1,12,Sta60,10
1,12,Sta61,28
1,12,Sta63,375
1,12,Sta64,13
1,12,Sta65,95
1,12,Sta66,6
1,12,Sta67,41
1,12,Sta68,16
1,12,Sta69,4
1,12,Sta7,4
1,12,Sta70,23
1,12,Sta71,9
1,12,Sta72,34
1,12,Sta73,4
1,12,Sta74,44
1,12,Sta75,6
1,12,Sta76,23
1,12,Sta77,5
1,12,Sta78,14
1,12,Sta79,82
1,12,Sta8,4
1,12,Sta80,35
1,12,Sta81,102
1,12,Sta82,20
1,12,Sta83,17
1,12,Sta84,8
1,12,Sta85,11
1,12,Sta86,17
1,12,Sta87,57
1,12,Sta88,52
1,12,Sta89,272
1,12,Sta9,146
1,12,Sta90,6
1,12,Sta91,9
1,12,Sta92,9
1,12,Sta93,15
1,12,Sta94,21
1,12,Sta95,21
1,12,Sta96,2
1,12,Sta97,29
1,12,Sta98,44
1,12,Sta99,27
1,13,Sta1,52
1,13,Sta100,33
1,13,Sta101,8
1,13,Sta102,3
1,13,Sta103,7
1,13,Sta104,39
1,13,Sta105,2
1,13,Sta106,10
1,13,Sta107,88
1,13,Sta108,129
1,13,Sta109,16
1,13,Sta11,7
1,13,Sta110,134
1,13,Sta111,14
1,13,Sta112,17
1,13,Sta113,11
1,13,Sta114,46
1,13,Sta115,115
1,13,Sta117,12
1,13,Sta118,34
1,13,Sta119,14
1,13,Sta12,28
1,13,Sta120,24
1,13,Sta121,15
1,13,Sta122,21
1,13,Sta123,41
1,13,Sta124,24
1,13,Sta125,5
1,13,Sta126,271
1,13,Sta127,82
1,13,Sta128,8
1,13,Sta129,173
1,13,Sta13,6
1,13,Sta130,11
1,13,Sta131,7
1,13,Sta132,16
1,13,Sta133,8
1,13,Sta134,274
1,13,Sta135,51
1,13,Sta136,31
1,13,Sta137,22
1,13,Sta138,50
1,13,Sta139,13
1,13,Sta14,13
1,13,Sta140,4
1,13,Sta141,33
1,13,Sta142,38
1,13,Sta143,25
1,13,Sta144,17
1,13,Sta145,5
1,13,Sta146,24
1,13,Sta147,7
1,13,Sta148,10
1,13,Sta149,19
1,13,Sta15,21
1,13,Sta150,1
1,13,Sta151,16
1,13,Sta152,1
1,13,Sta153,10
1,13,Sta154,26
1,13,Sta155,22
1,13,Sta156,20
1,13,Sta157,18
1,13,Sta158,25
1,13,Sta159,36
1,13,Sta16,8
1,13,Sta160,27
1,13,Sta161,6
1,13,Sta162,42
1,13,Sta163,13
1,13,Sta164,1
1,13,Sta165,4
1,13,Sta167,26
1,13,Sta168,18
1,13,Sta17,17
1,13,Sta18,9
1,13,Sta19,2
1,13,Sta2,8
1,13,Sta20,50
1,13,Sta21,9
1,13,Sta22,23
1,13,Sta23,62
1,13,Sta25,27
1,13,Sta26,9
1,13,Sta27,26
1,13,Sta28,33
1,13,Sta29,29
1,13,Sta3,6
1,13,Sta30,61
1,13,Sta31,9
1,13,Sta32,16
1,13,Sta33,4
1,13,Sta34,17
1,13,Sta35,24
1,13,Sta36,5
1,13,Sta37,13
1,13,Sta38,2
1,13,Sta39,17
1,13,Sta4,11
1,13,Sta40,58
1,13,Sta41,48
1,13,Sta42,32
1,13,Sta43,9
1,13,Sta44,22
1,13,Sta45,4
1,13,Sta46,30
1,13,Sta47,82
1,13,Sta48,11
1,13,Sta49,71
1,13,Sta5,156
1,13,Sta50,10
1,13,Sta51,7
1,13,Sta52,8
1,13,Sta53,32
1,13,Sta54,26
1,13,Sta55,22
1,13,Sta56,43
1,13,Sta57,10
1,13,Sta58,2
1,13,Sta59,7
1,13,Sta6,2
1,13,Sta60,5
1,13,Sta61,48
1,13,Sta62,1
1,13,Sta63,350
1,13,Sta64,25
1,13,Sta65,62
1,13,Sta66,5
1,13,Sta67,93
1,13,Sta68,33
1,13,Sta69,16
1,13,Sta7,1
1,13,Sta70,22
1,13,Sta71,4
1,13,Sta72,38
1,13,Sta73,11
1,13,Sta74,36
1,13,Sta75,3
1,13,Sta76,36
1,13,Sta77,1
1,13,Sta78,13
1,13,Sta79,89
1,13,Sta80,26
1,13,Sta81,77
1,13,Sta82,16
1,13,Sta83,33
1,13,Sta84,17
1,13,Sta85,14
1,13,Sta86,33
1,13,Sta87,44
1,13,Sta88,72
1,13,Sta89,224
1,13,Sta9,132
